user_id,recency,frequency,avg_monetary_value,vintage_in_days,predicted_churn_probability_LR,predicted_churn_probability_SVM
668399ca978d2b9d097068c31fbc5fb5612fd0f868fba5ae27bb1ddc46f53279,23,4,958,26,50%,35%
66855156e124a6d9190cdeb3663c75504996a3fd7b71a70dfff22c439b516c80,28,3,141,84,15%,9%
6686b6bb289eb0c3b1e9a272f44c9ec4ba00b864fb43195b0393c3e3f6575815,75,7,313,49,76%,89%
6689c3ea7c5d7166d59b40efb429c76af45079e7aad8fd087853df070b8e2462,36,14,1144,80,73%,91%
668eed772b9114359a33c2a3ffeceb272d5be1c8db5504f22afc2b67736f7bbe,49,6,388,89,33%,36%
66951900c25d9870556c5fa27398f02b6ddba5a08935752ad4cb389f7bf71c13,29,14,632,106,50%,58%
669fb9b00cc1ac90f6c82ec7c6e560e0e7e3007961d072c53157d8e7dcc3b88f,28,9,249,110,23%,30%
66a16380ebb69fe3aca05f16743b22ed240b96cf13765e577f40b4dabc7cab9a,33,16,592,89,72%,92%
66a645adfc369a47f31c55bcb7cf5a5cdbd20d768dfa4832566265c8685a3c1d,87,11,422,41,92%,100%
66aa6b386325170f257877a8cb4e917f1b80a3155f2ee05c62872cb4fd957163,35,6,206,75,32%,35%
66aa7303a6a7fc8944c660fe0e57bb4e7d1de4a8d4353965b309c0bb74196476,20,36,714,118,98%,90%
66af553eb5f65e7cceeeaf4444575f937630a1efcbbe7f3f1dbb644dda9136dc,37,6,394,36,59%,61%
66b37d10a4b3036fd61b82fa737eb885af5301ddd24a15e06cf316356eb992a1,19,7,1114,16,69%,87%
66b498a783a662353d1e2e3333e4876d9a05bc2fb84e298a439f3e985c154898,30,2,184,25,41%,15%
66b900adbcd9bfa9b92e44a595bb2c05fe362f1a6e3fcafe4d02a9709104ca3b,32,2,295,18,47%,34%
66b915dca36b7b9863c1a059ffcd097092a2c88aa7b97da3e87117dd262d8b14,38,3,250,37,43%,14%
66c1a28dc8c242eba6690cdc34eb0a5d4f5ad75a625732255be5b1180853e3c9,40,23,324,94,91%,99%
66c26e90b74671ffcb0171066f6ad7d68e0e26d004986fdfaf176f8a01039851,21,7,288,115,13%,19%
66c2ed6dfc5254ea0bd7c1d366a463d32c2d05d7b283635d592a71fc404e84f9,18,3,812,119,6%,8%
66c39f6c7133ca0c7ba1a1030e6fa93856ff1057639490980f15b55f44429eec,20,13,454,32,81%,98%
66c74733e9ec3bb9b0363b0e259d927b8ebf90afee06abe6a268fd880a19a993,22,8,476,37,60%,73%
66c9aad85ccfe63fd5386d988c1ee79c32f2686abe01729ee998864dcb6f43ea,32,18,219,72,84%,99%
66c9edf79e8510a58587e23d2f633b0dd07b509ae0d57a10479da350cd996041,39,3,226,61,30%,11%
66d23c64777ac354d618d877c565aa04b026fa56ae8cded7d560cdb02a0db3b0,19,31,237,115,94%,90%
66d4c9dcb7de9272947cce23883bdfcce428f2f8b80307b78d0854dfeb11f47f,74,3,215,63,49%,25%
66d6abfff993b3a087bb7507df4b76e1c18f48c574a83ca6f4d71950a0db2c6c,31,8,641,103,26%,24%
66dafb53d31f47f3a46cf2b711706ebd05cd9b2d140660ebf1de7970280aecbc,66,3,186,17,72%,91%
66dda98b30318a837db3d8afcfbbf73defd48a682c2e925cc390451b2116ca75,35,7,1032,84,36%,34%
66e06002af183bf077be8ee883ab254cb44273e4a15c64a7e2317f3b0ca3b7ff,20,17,459,115,53%,60%
66e495d12c4547a905cfbba7ee1cc8bef773395ec7361a54dc437d9ce7027acc,63,2,124,1,74%,100%
66ee192ceca53abc9080692a10c55f1fb1381cfa75cde310bdf73c4d047715aa,23,7,141,40,51%,56%
66f9a90a9491adce1486152bb6a6f455d39c45832b50915fc8a2c9a6b385b9e5,22,13,342,107,39%,48%
66fa8acfc7e30dfda9bb43d50f6ba5a234ab24dd166bcc65d7b75b96f92a1d28,22,12,320,106,35%,43%
66fbc6f676a79c00abf0931471ae8a6b89148ac875f3bd070498f19a8036d156,19,19,487,119,59%,66%
6704a1f80153ed81262727aeb2e875ebf2e93fe32dd7111b0251a1d2d6486253,58,9,295,79,59%,86%
6707ac0631c3a88b6f9934b52fc649c04593c10ccd33a85bb3ffd664e9d2825d,71,7,229,65,65%,81%
67094bf7f24c6b4b616012bb806707e92a62f9d1c5b2e37cd2f3d624f64531b1,18,93,449,118,100%,87%
6709bcc946172c1c7d385c585518d0380f2bb7da5cb2bae2cba2b9c7ef2e52cb,32,20,425,67,90%,100%
670d3fc810f6086f6e00b7464ddc44ca3b40627ee39fc638f0b3a3e420106479,18,21,444,96,79%,87%
6710d1f11eeba527d3de7e43d0aa8a1273a8d1eb0e067c9aef5f185b00152d58,20,52,395,110,100%,94%
6712b8a8677b583d41ba227e6797b5d13b0e1b7b78324053ed27ea8a450ebad3,63,2,132,2,74%,99%
6716ab2975c55905f49289b987e58dc853bd511d679a5776f506515cb6f0ef7a,35,2,218,7,56%,84%
6717253b7a75e99bbcf37732bebf7bc5f3675f055fdbb66394e2cba6476c125a,19,14,275,111,39%,50%
671763f99baec788df5ea2a2902cc583d3eb0bc4f7375e5b67c8bd9db9f67ae8,30,3,333,71,21%,10%
6718692b127179d3843c4f98a8a0ad0ade51bd9c8b1a9c65d87e327d8488b7d2,20,4,299,16,51%,60%
671be4d7aa75ed8baf336b9a1c67084f2d1e96c4cb0b249aefb2cb0ab9ff3442,21,28,399,112,92%,89%
671c6e6883d20b5518e7d2b347881267d19673b6b5804c340e0488d500219afb,21,18,432,112,60%,67%
6721e87038a478d2edf653d5ab5ef642e4156e0d1a75fb9f202aa8ea437281a7,55,6,331,34,70%,82%
672708df14970736266a3c2113087c44c084412f23d434ca45c89a536053cdd9,20,4,226,84,15%,12%
6727133a6f9686d553094601ac424231307e0e3ada27b7fab068d5a054b2b531,36,2,287,10,55%,74%
6727587d171c916a1c3fb179d17481f6974d595011fd88f762026cea5b1828ae,23,3,205,71,18%,10%
6727da38729f3cdaa1105d5119a96d85cdf9355b3bee0a0c585b0b40d630bb9a,18,3,160,18,43%,37%
6729880a8741831f783b23642704bbe5947a5205e3613f5261dcdac18ebef7f1,19,10,618,113,23%,25%
672c04abf358667b72b011e22bf92f76d4c028a8e52f8915bc8526b6c236ece2,20,19,414,117,61%,68%
672fb7722d712ab9098adf7fd06f1269f96164e49fbcd5c8528a2f90314db628,23,2,340,14,45%,42%
672fde0eab9c47f241195857d126f9621622ff508c6e6c2a8bb0f0a9a3f3c088,75,5,170,46,69%,66%
6734f5b7b7e200937e371028cfa268605b2b466dbf806f21584839dab747fefa,64,4,338,70,44%,33%
673521c3c901c6d17a3254fae0a2ae5b1aeb37e78f35b0e5742ba2161d9bbca8,53,3,253,51,44%,15%
67381246e54ac770cacd3ee8e7d5d0b7b1c0a7d95ac455044a513d5b86f84cbe,50,8,381,63,60%,82%
673878ea1ac8cb2c7c6174e8ec417bd839fe8fcab1c5e17281d345e8b005a149,19,9,288,61,46%,65%
673c8a7166ef4904f742d025752fe948c0d5171aad45efc404a85715aeed1825,25,5,263,31,49%,39%
673df6c6e0097c67a32cb359fff883ccc4d61a94a10258054d39f1897852d2dd,124,2,302,3,93%,100%
67432ed7466c96fc14a9fd6392eb47986c2041d10ee967c85fbe6274a1a105ad,22,9,572,109,22%,23%
6744320b007a9f3b2d085e46d21f181e6875f3ff27edc8389500556584f20930,74,2,119,22,69%,76%
6745132d874f856fd1bc4bb27cf94eba08ffa0a696e9d0c0d34b3c65f0044980,26,23,390,101,86%,93%
674be815d91e70aa4ac80d49b43157f52a5016d924bd117d5ba4036f8f4a4ae5,21,4,510,105,10%,8%
674ddfa918cf1d0339b660bab765d2878d134b3c013421205a4659b81967d938,120,2,492,15,90%,100%
674f836a49346efcac71234a4d5070b175da636e684eae3c3332afcb16af0ae6,59,2,204,43,47%,10%
67531f3d240f642ba4bcfe6ce1c2a749fdf37479b6a66414b12a1cb56f079eda,18,17,235,60,81%,98%
675a9a5111d82e148800264466177e20714f0534f148825294f5134d453cf9c6,27,8,376,107,21%,23%
676134dcaf50dfd7572de2387bb68e4b02530a441676b576a2610c2e517efb61,18,8,410,93,24%,24%
67633263cccad83be0ea3da6c0a529a9e54bfb777deeeb83448ebba839e65e34,50,2,74,35,46%,11%
67642dde4920e394fbcceffd9f4118555bb3b32051bd71b788eb0d293fd7943a,71,2,269,1,78%,100%
676582d6dcaa8eb01777be3f208a5de800c01cc06e31b61b47f394666f6c0674,45,11,379,79,61%,90%
6766200791c3ab45f2868e995100c4aec0c5ed29313d84da743394d558ff71a0,30,4,410,51,36%,17%
6766fd8cf8a1765e1d1dc54db44be9898826c9bb48a1c06c70f4ee382d9edb04,23,3,154,60,22%,10%
67688b5fb459b14cd615718df7d05a5e0f45b4320e193613622e56126635f2d4,18,25,228,106,86%,89%
6772a666fc3d8474ffba3149e388b3acccc06559ff6961b527461bfb9add848b,54,6,261,73,45%,52%
6775e74ec0860fe9cbb916ba82d798616295002ad9e956f15265c15e467e596b,21,10,235,115,21%,32%
677d2669dc470f0715f9e60ae8baced52269683ed1273f1099978d75a96f5b15,36,17,261,99,70%,90%
6781a2c15de8986ddfbfc69f4b37230f96fec4ac7b108ccbdbba7583117476d8,26,10,324,112,25%,33%
6784016dd82e77fe6d95f32486e70af60e4741d009270136185fbf61bd72ab2f,62,2,313,1,75%,100%
678c3ae96947281796b5a5654ced5da5db25a632932e9911cb4f68223918dbcc,31,2,426,92,12%,5%
679884ac2a7000803501ce61c1f4ff14eb90daa8304c50593a5ebf7aa1b510e0,60,4,213,53,51%,30%
6798dbeabc233711bced9b723b5b875d560152fb7a8be809655e275d88beefa1,18,15,548,68,71%,93%
679a880a2d6875d95c5cbcda229dfafe2f00f04632501d09e236d043879e09fb,120,3,567,15,92%,100%
679aad33d7c57ea2276767977fc280c93214566ff330dbda19c867d51dbb802c,34,8,531,104,26%,27%
679c8cf5ba00b3973e1ee7bd79c15a514da5cb93c2812059f7b3af191cd07075,32,2,260,2,57%,94%
679fc4cfd684569b41ab6692444c17f09587402efdeef554fc9866e21060d37a,21,2,804,14,46%,42%
67a14609b83d23ad1efbe70135e8643c9cee7f78cdb3d7b22c5f55b63c5f6220,18,20,236,115,65%,73%
67a4838c627067dfada02ae74b5b486266a30e2787a6dafd1df97160573e8fa9,19,20,316,85,81%,95%
67a89a15c23190d9987c321bec51a853d42e45e5a77e09b9ea45ae0bd0905568,29,4,264,100,13%,10%
67b0906d2c3d0f4df080a811ca43432481207583e63ee21146b885d021ebc85e,29,8,330,97,26%,29%
67b4c0280e6c362545819163471ed6268fe4210702c0ae7b08dffefac498d9c4,101,2,354,2,88%,100%
67b560b8f7110675cd86014e25df978c71eb09e51b75318e7ebcf5e555c115b1,56,2,170,29,54%,24%
67bca137089c32df428501cb6afc397a17e208908a381d776fa9af1e40d10367,44,14,317,88,68%,94%
67c12e3424ad4c22aa3762ffafcea3a45958d7b73616dd6137c16310da88a61e,22,13,404,113,35%,44%
67c6b41963143c5d0c47059c95927caf4c2a79abcebd180aa9a6df9ac47e1482,133,3,188,2,95%,100%
67cd42289357d1505b4e623b49fdb557066ca162817f7e613bb3d356d39e4fb0,19,5,568,10,61%,88%
67cee3b924b696b27d985063ea75e73d68ede4cbc151ab3400569f1a02d0e620,61,5,228,30,71%,80%
67d585ac7a82487dd7ddeb5147d5f65c46167fca10cded3b01f5088b8447d4c3,23,15,333,83,64%,88%
67d7d8f3bc948beec43efb537ed6a55e554c6f81273787c66a810bd87e9d2c91,39,2,522,31,45%,12%
67da0a1efd90aad47ab28d9cd54d95cdc03ae9a61d099f540886fac7d23280f0,22,7,252,40,51%,56%
67db9ce477fa6c7948b412fdfb3b0cdd579ca9024a1bd401dac2ba68641a9475,21,13,314,106,39%,48%
67df01108f78fbccd7bb6de35dff2cf3648d98dfcb63fb45a04acf962d451ef2,61,2,205,1,74%,99%
67e00ce568ce4d5a78fa623c7d3e7fab46144e9d4adfc94a66c62837e0e56e66,19,19,503,109,66%,69%
67e1675a5dd581a8cb44ff297b017c99fc3e48dcd29839e7bddf75c9c6a7080a,37,32,393,87,99%,100%
67ea325803fe711d1f9793a6f116dc9fe1105443bd97816ca32231339d4d0a4e,34,37,259,101,99%,99%
67ef122650692cdd6e658de113cb55df46fa5db9e7eee22b78eecb698d314827,63,2,151,18,65%,76%
67ef6ece003946926462be65fea20e7e48ddaa309f8315920d2d880a82863431,24,9,313,112,21%,27%
67f565e96e7d3b4bcd7c6cde0135695e7cc898699e11ee82fc9c00f3acbb6b54,22,25,1326,112,88%,82%
67f5a466ed9fe7a12ef79984a8bb6f94695d1e5c622dd6798968468445d27d69,19,33,341,119,96%,90%
67f7c876d40f7a5230cd75c87c4e8b24609a86fecc53c85b986191d17f20e9b7,19,31,449,56,99%,100%
67fcf7f708e682ac8f3141ee845b54e98ffcbca39ba124137914f10527daf27b,44,2,1093,23,56%,32%
68042d3b2ef8dd214025f89ad496bdaa8630ab89c3384a8a0d96d64a30484fc2,96,2,186,24,79%,93%
6804fd8fd4bfd2f304536f4c008036fbe5cf72cb7bcf14cf96602adb7bfdd3a1,19,6,581,117,11%,14%
6806015f453997a64953567410837ddf63b4d6104f5f6f2056c8d0a12b828bd9,33,13,186,25,87%,100%
6808ee13d18a64dbd1be82acd628d499ae6f4acc26a5eb7a297d03247a926f7a,19,5,211,22,51%,54%
680d128df3414bd1562952cbabdc251e765ccb8d42675c70a995b213aa89c731,48,2,224,70,25%,8%
6812af47578447be3293780f641880a3e71bdf27cb10fb9b8a1c15b15897f9f4,39,5,135,71,32%,28%
68130f0fea54339f04ccfaf9f969b7f9c589fa3949b7cbd772addd40a60e6043,44,3,255,80,23%,11%
681435e20089696b2eddecdaf9d3143c978b41e4c905587d5bddf73c81925fef,48,3,163,25,57%,43%
681cef8fb3d9fee0bcb075427feab1a0405e2c7ad9b05f1963cc188b191254c9,20,8,302,92,25%,28%
681ec6cb40bf0907b32d527185793dd0dd56eb947f74fddc5c4c1d166bfefcf1,26,10,350,76,46%,68%
6826487c3c053ac77bd6b0957d1b7f2b0469f89391163f03a188a917fefbd715,22,43,400,114,100%,95%
6827e698d9c6c09162168487ae54b1c683fd144b8b65e88eb37aa29edb14b5a8,26,41,642,107,99%,97%
6835901658291dc2f6ada26518c935390c9aa5b0611c557a90c6024086bac8a7,20,11,345,113,26%,34%
683b45d737947cee08013726b15d985b76bcbf864d8f8a13571050c0f3578601,37,3,469,57,32%,11%
6841245dffb7875000cbafd9709088936f2791758d24df7e61f2c17b1f7f2773,54,2,282,41,46%,10%
684493e7444f72861819953c02292eb72ebad1297f228ca01fd5c9e0a7436b7d,21,21,245,109,74%,81%
684a09c310185a5b5cc0c561803e829a66cdac12d73fce8810923bfa86a52d01,39,6,244,77,34%,36%
6850eaa4e2d7ede4cc99f7db6b7a102a7d6fb5f4d374e968fd614b755227ff32,22,5,345,109,11%,11%
6854baafbc43521e78d24813184bcbdcdcb2eccdeea7ce4daf6e209b367ad824,18,29,482,106,94%,91%
685698c762927e1899ad2fad74c2bf15d3c9865a4cf31d1b210ee40d2bee3db4,28,7,389,15,71%,94%
685b300b99a7a0aa8f31d28e87025e70ba25debc59d5a931e367d7e20ead84d1,23,12,332,111,32%,41%
685bb2359855b96939328668f7d8af67db74250f6ca62e5f232b7a6853de8eda,18,18,345,65,82%,98%
685e50a7d2dc49a962a5fef2a10295cd04b075a31425bad7ed64c761ab5be104,24,2,278,110,6%,6%
6864b715e9dca03cd4d5ad6c9ebe873a3a986f2d65e5914e1e366bc35eaffd07,38,3,193,92,15%,9%
68652f6280f351a55b49a60ca4b8c66cb28071df545534d96f73b6352e97c724,18,53,427,120,100%,89%
686676523ca361319e8f6e379aa887228f2cef65ca4a4fe6f5f798f68a1ec487,21,18,520,90,73%,87%
686eb36d78cf6a78fb234594ada9a28211572ec85cdc49dc08b9ba0e0cba7c3b,77,4,477,13,83%,99%
686ecd36a7c6defd8af9030fd6640b08bb35072cdd0fbf5b417c00f5b5a752a9,135,3,268,2,95%,100%
686f57a614550e63225ab8a1e5e484e6323dbf81d38f6e6b3458c6f3332a62d5,21,7,313,77,29%,33%
686fa04e91e598c44eab066345d9761fc3c6c0e1bc7be7b4e61ef2f40a592bbb,21,11,423,104,31%,36%
68709ba4d390597f147304ff44bbeaf662ade13782ff7eeb1a4cae1632966920,22,17,791,113,57%,59%
6871e2fc1e0cdea3c2a132ffced54addb89cbc14321ab44458602d51d514a828,73,2,134,21,69%,78%
687574640ddac5b7f7bb76b3cdba0bd516162b23fc571156bec1333a82a229f2,47,4,149,58,40%,22%
687e6ea16bab19e75df9720e7fd02bfc5ba790d17e3e17f00d83d6e540211e8f,26,2,196,99,9%,6%
687eea4013764944644a8599ba4f39b226e51010930097474a4cfe089378e0f0,29,4,288,50,35%,17%
6880df208ccebb0fa9120d0889f0e334f9d0c77e38298831facca7c0fc77d82a,22,4,325,62,25%,15%
688522d80abb7f31039a54edaf6d548eb55a4f97e261bb59b72d4e7117abfdde,20,5,286,32,46%,34%
6889cf60c42c27e483dd9251f14bbbb116aec2f98912fc310eade203f7d7dd9c,60,3,254,4,76%,99%
688a2fbe459f1c256fe72e791bf4e3ab0a5ef4510535481fd9b99c1f13d0ceec,20,53,507,115,100%,92%
688e200f343f50ef70e5c449d7fdaaf93e08496e71ab96d81c6a325c0502b759,29,31,584,101,97%,98%
688fe35daaa085e59047ad648b4c85aa241607cc4283502a711c2ef0b63acb4b,97,3,345,26,82%,95%
68903045deebcda646196b587d22b05d3a5c4ce70fe5b7399789a73648ec47d3,34,11,356,92,46%,64%
68908e31bea3ca45b4d89f3eaf22b996324b0dfd0fa145abf2c1f15ac7815cc9,19,27,380,66,97%,100%
68942470ed29b5cd68cc30b04d4be67a04aebdaaf693637c54548160196b07ea,41,2,112,41,37%,7%
68961f5ee8ed4185669eb2ccbff06f0f0b14d3a39f1a8663bd131b50f0296b36,22,35,430,112,98%,94%
6897ef86e470c3730ff6ba7bcaa2851e3a1f35187c920c4d464b519603990214,20,12,493,36,76%,96%
6899624558c1129c11908ceaf02fca7f5ea8c20ce7e0cc3e6ef11d64352d346f,40,12,205,46,79%,99%
68a099985ae834c0b3ab633ecc7876f9e18c33d5bdebcd2a064f0bccb25eac66,20,7,369,39,52%,55%
68a631517cea3e70026987925828ee36205f8b6e9506c34171ffc02a3339ddd7,22,16,466,116,48%,57%
68ac0fe3d3b00907d5cd384bcec1a930e6c121d52f1eefe3d792225076996d12,43,2,650,33,46%,13%
68aeca49cd0daeb591f96876c0ae01b6ac29364dcae05658cda77041f979eec5,18,7,397,94,20%,19%
68b10812f83e131e003a5da6ac1e0704706e174a0fcc36d6cd838d658e5b57f4,18,12,764,42,74%,93%
68b69ed1ddc4e8ee5d6fa71608f1c7756a5c2556480ec7926a61a84127dc1e1e,22,6,247,77,25%,26%
68b6de8af1b3c536d7cadc0f3e0072b196d6da85a8b28cd4a86f6ddcf0be4d68,53,3,163,29,57%,37%
68bdc584dcaf2ec96ee142d055bac8eb96bf0e662811c953de2381a465c40c81,28,5,267,53,37%,26%
68c0204401a255b12dbd3a36e7ec071ca6b5d75fb55a138f0d47d3c9829e8f73,18,32,369,120,95%,88%
68c05e2d58f112572781f7fcc9794aa7975c400580fd6d210debc067b29c5f3c,25,5,288,63,30%,23%
68c172bf3813e5e74856d5999d4839760942e86778c6f69e0b20b2d831126ef0,95,2,90,16,81%,98%
68c1d3cb38eb88397bd0ac7e9c6cb3be3cdbf0157a73220ac0054fe7fd79578a,28,10,304,107,29%,35%
68ca71bb7ee23c8f5a7f832fffec5503314048eaf72d69e98aec85dfef745ecc,21,3,313,64,20%,9%
68cb0172ae0d46675f48a33016c04bd4dbb695f3ecdb54a27b128271d8ed7022,43,8,254,58,58%,79%
68cfa7dacfdc631cd32e6ce0438f5d97721b78245e332e80a1fb10291ae79a53,66,2,216,4,75%,99%
68d2c0b0057d093601cd081acfc9ad341a6a39a74b71700d52dffdf40ed504b2,36,2,126,58,25%,6%
68e02b45c60d6560efdce4520c9fc2afadda902140d980812b7a33175e88c4f5,63,4,120,72,41%,29%
68e9dba0de11d08a719db7d3c64fc8b0e682f479dca5fccfa79491a4f8ee9afb,38,4,459,29,55%,40%
68ecf938a61974054b75a64b3a4a55540a3971cc1aa3738fb3a01f7d0056df8d,20,16,277,88,64%,84%
68ee8891d83247afa333df6f7d1cbf961845bc0858ec355d791182142f202fdd,20,8,789,108,19%,17%
68ef07a83f5548ea8d1c449bf92c517f188dc12e95e954be71d5fb0b508053a9,23,19,224,102,70%,83%
68f6e5d9ec4d87ed76fae9fafc543912c6dc887aec9b52470be029042ca0c024,20,3,230,18,44%,38%
68f7aef531644ce1cb33711c120fdfcd241de5dfa4a5535ec3949920b1c76213,21,8,401,109,18%,20%
68f7eafdf5da3a00e3bd04503bb83df02238c09128e9432baca6ca21fcc49db2,20,9,557,77,38%,46%
68f908d35ef2bb6cd1398ed6e63794eb57f6b547c1288423eb1416339672d4ca,19,14,316,98,47%,60%
68fa0a5e871e69dbde2e9a7b392278c454a8dd0fde16277609eca2f9177d85a6,18,6,254,56,34%,32%
68fa20607a0df974ace674234ca9b02a8c762f18d7e100a8eb3180314bee1a0d,85,2,300,28,72%,74%
68fcc50cac7218f20796b695e77f7f7bf82f18c1c31c4f784e99d9c88bf83d4b,65,2,494,10,72%,96%
68fedb63b702018ac4d73349862becf9f17b76643e26715ebd865a95662ff0d2,25,3,261,101,10%,7%
690376456b09913cdd8273e839e8302536e5812f29397b5ba24bb745c2f6115d,70,2,148,4,76%,99%
690d4c4a63087c581669d36523757b761c52f115da18af449a924b5abdd51822,20,27,439,114,89%,86%
690df432dd0274b122afe6dacbccb370df75b271ca87b9baae0ec4d7d82fa689,34,5,297,103,16%,13%
6914f19b7ab39345718f9f9458798d5236394e0aeeb6f3bf89d82830737292cb,63,5,300,36,69%,71%
691530657dd584ccfed4b848f7014d3535983284af452315f66b7d69477d3aa6,29,3,496,34,41%,14%
6915452734add924b21bb8e1f8aff3e2f524b5cb7981286c2410bfc5cc78ea09,22,6,331,93,18%,16%
691bd5fb12c5096b35c9a57bfd9b2abc292e001c2147b7863b75fd845566cc7b,18,69,938,94,100%,95%
6923ab67eaae9ea6e76bb576fdace983ffec6b844ae314c381bbe60fd3006f34,21,6,750,84,23%,16%
692aed473b8f6ff3e47b6f1026a500574397f464fe450119b14e08f310fd2146,20,7,276,87,23%,25%
692d1210abd9e4aff33ef9bbb91cebb2f120fc88a4d4dd28c67cd0fd6e635ad5,18,9,406,116,17%,25%
6933e31930f5f1884be924e1339035733b43a1bab489a946621ed01b6e8dab30,28,13,360,109,41%,52%
6933fc3b7820acc45236d0b13c99a83a9c460be1378f3423a4fb34efe09513a1,19,11,355,25,77%,97%
69366d53b3c8b0d93445f393fd3bd62c09a796bb9ca6bbbe27d7c72309e8b46e,41,10,451,93,45%,63%
693793e0fcf2b32d210161fd6d70dbb06a95c6f01df592b8fe909e77854d3f8c,62,3,210,63,41%,18%
693859f1ea2ed63055423c7fea342f6a6a3ec204709ba7862096cb9383509b30,19,5,727,113,10%,10%
69391695b20bccaaad4bffde173dedcbfc0b4909b0ae27e806ef05242b00678a,26,10,396,86,40%,53%
6942ae390b9de10fcfda7008578a7f7d58f483d1057b1bc414a5e388e178516f,66,2,275,54,45%,11%
6946078cb02f75d164d59901d4475528549a2be209b236e06baea32620a3438d,29,5,458,94,18%,13%
694a9b1e64905a80ecd5cfff2d27fddc4adc7afa8fa65486d3b79db4331b39b4,42,19,295,95,82%,97%
694b46e43e2958809b4ddf89102fe5b536018817b5cd00c0a08da06ee72d90d8,19,9,449,16,74%,96%
694d18aa7796c759d4c56768e4a3c058052d9069e9c1b4a17e8b89a149f2bfeb,28,2,126,40,31%,6%
69505786516def0c3e65096e6b650b7359a37243a839ccf8a9ca4bc2bdf9237c,77,2,324,32,66%,47%
69519a0c4fc53bd3f0b642f2bb722665efa5e087b34eb1300e2c782c3c1baf7e,82,25,471,55,99%,100%
6958625d45d4ba4c123fd7fc3ec7a2a7ff00e1e69d48f95a8462138900812da6,53,3,438,47,47%,17%
695bb0752a080f22fe42d02848464aa47d3cd689e2d296fa04ec76744fed3075,19,15,315,85,60%,82%
695d5e0ca504ce4228822a6da111d0f42d9d6ee830039230f5f58c9b2a9d408c,53,4,429,35,60%,45%
6960810043cc23b075d9f91b834ba48589be9c4063148fa8c293b152cfff6a08,21,12,118,92,41%,61%
6961711b409c470a3d507f564b9cecae8ed0018aed881408266e3cfb5e731bd2,18,95,1478,120,100%,91%
6963b1312a197494afc75f72d83351470a62423422aaf74f10dfd738350805ff,18,18,761,79,78%,92%
696c37c0bee97b5fe2246ba2c1190dca9efd5114e5dff6c6b72c685b1f3db7e0,18,36,465,115,98%,91%
696e2fb34dc6298ad11478c63b0fb140bf3192ac5e51fa4d5eaa3371dc359c63,42,9,408,94,40%,53%
6974b4167c3d9b5ce59cb74226372a85072f1ba1c48df3e51a32cae28884c049,22,4,275,70,21%,14%
697866106ef313dc177a9def3ca4d1162b4a0f3abf414222c00c765b6d71bbd5,35,9,305,99,32%,40%
697c31396f8fbc44f64632789bbf580ab4921cf7e083f421945224ac3d303e83,105,2,352,4,89%,100%
698066038f8bb7904001ca1308e11a1959f795c595fe4fa178ba0da2b7979f85,63,6,457,44,69%,77%
69816309c6c0ee266132177fd8df26330fd8975970465511dfb84b9b1a36bbf8,18,29,419,110,93%,89%
6983ad9ff6c483cf017073a88e1229ba98410dab3ee4b66026b6973c0df62ba4,20,15,347,111,45%,54%
69847f2d34cd047d17d36b5c849eacd29b82d0270b7665c8582359d346ac6646,20,5,288,68,25%,20%
6986dffa9a9b271ecd44b65eb2fe3b20202a64be73f687abe208aebb9d6849b6,23,33,476,115,97%,93%
698852228a59785de7c146be8c0eb0530e2085ae5ff325a543296491112f00f1,20,5,209,55,31%,23%
69892a1c75467554d8ca79d68c359a1d7466e698ff05e7c30e47b619e9afed90,79,2,126,4,80%,100%
698af293630b61de16e483a3c16af5538e5aefc7c710c90ea2ca9cb264912cfc,77,4,350,34,73%,75%
698e19df3d15a5936d3f5ff90a97cf1489f40436844747a885a95a17a6c77141,19,62,789,114,100%,89%
6995e6f20c61121372b6e80e166a3d5cef9be8ace298c52759ab14842e2f19fa,26,18,478,21,95%,100%
69969899b43509a9aaa4241cf39f3bf529bd98181c4fd978388cc9d82340df3c,18,44,465,119,100%,91%
69979ad83be9ede9012a4d9bd9a2ad2fb4f959ac0c6a31d91518e3f2020ef384,36,3,126,74,21%,11%
699801704171bb345334469e1d34082b8d72787c1f4fdf99daa4dceecb95027d,31,45,426,102,100%,99%
699828c0909a21599bca0b3cba6e212096ea79ac151901f2af1720ba95978e66,21,32,371,117,95%,91%
699b14fb2c23328f89726e0a91822c8dbe1300bc3f4f0ca686a5734302f2f219,21,18,345,114,58%,67%
699b81ec99cf5000a988a896acae108c3907dc73a7053c04c235202560e7f418,50,3,263,85,23%,13%
699dc9ba6f3aeeee536a4233b8dc1f43e294a2c6a41f4c4ae75b98043edd7baf,40,5,509,85,27%,21%
699ffab6171b40302050ec3f32f42ed482293e38907277d6801dd0ec46242e50,19,18,264,117,55%,66%
69a0f5804cb4e383aaf660f206cc0cb721f422125d283df96e9033dd024ba6a8,50,5,330,32,64%,65%
69a15d27990981bf8079f12e2169eeba85d5c452becb1100c2aaeb21f1061a4e,20,23,535,118,78%,77%
69a37b3d3bfc9751702bb2b24b333caaef5f9183eccef6626eca06005c7233d3,52,4,379,60,43%,26%
69a85a8ced0c8bc4590a584384aa52f91a4528c4da2cdb137a7557c29c317ae6,25,26,311,110,89%,91%
69a9335495114305ac54e1511618d521fd89b0548452dd6ce8c31b3f588aae4c,31,7,319,97,24%,23%
